Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11966,silent hill origins,PS2,2008.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
11967,blast radius,PS,1998.0,Action,Psygnosis,0.04,0.03,0.0,0.0,0.07
11968,zumba fitness core,X360,2012.0,Misc,505 Games,0.0,0.06,0.0,0.01,0.07
11969,espn national hockey night,PS2,2001.0,Sports,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
11970,rec room games,DS,2011.0,Sports,Destineer,0.07,0.0,0.0,0.0,0.07
11971,theme park,DS,2007.0,Simulation,Electronic Arts,0.0,0.03,0.03,0.0,0.07
11972,yamaha supercross,Wii,2009.0,Racing,Zoo Digital Publishing,0.05,0.01,0.0,0.01,0.07
11973,pro yaky? spirits 2011,3DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
11974,microsoft flight simulator 2004 a century of flight,PC,2003.0,Simulation,Microsoft Game Studios,0.0,0.06,0.0,0.01,0.07
11975,taz wanted,XB,2002.0,Platform,Atari,0.05,0.02,0.0,0.0,0.07
11976,harry potter and the sorcerers stone,XB,2003.0,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07
11977,shounen sunday x shounen magazine nettou! dream nine,DS,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
11978,mcfarlanes evil prophecy,PS2,2007.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
11979,emergency 2012,PC,2010.0,Simulation,Deep Silver,0.01,0.04,0.0,0.01,0.07
11980,haikyuu!! tsunage! itadaki no keshiki!!,3DS,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
11981,wallace  gromit in project zoo,GC,2003.0,Platform,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07
11982,john madden football,SNES,1991.0,Sports,Imagineer,0.0,0.0,0.07,0.0,0.07
11983,aero gauge,N64,1997.0,Racing,ASCII Entertainment,0.06,0.01,0.0,0.0,0.07
11984,battlezone rise of the black dogs,N64,2000.0,Strategy,Crave Entertainment,0.06,0.01,0.0,0.0,0.07
11985,caesars palace advance millennium gold edition,GBA,2001.0,Misc,Majesco Entertainment,0.05,0.02,0.0,0.0,0.07
11986,shadowgate 64 trials of the four towers,N64,1999.0,Adventure,Kemco,0.06,0.01,0.0,0.0,0.07
11987,teenage mutant ninja turtles tournament fighters,NES,1992.0,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07
11988,super robot spirits,N64,1998.0,Fighting,Banpresto,0.0,0.0,0.04,0.03,0.07
11989,mia hamm soccer 64,N64,2000.0,Sports,THQ,0.06,0.01,0.0,0.0,0.07
11990,mlb front office manager,X360,2009.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07
11991,samurai warriors,XB,2004.0,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07
11992,gunparade orchestra shiro no shou,PS2,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07
11993,hearts of iron iii,PC,2009.0,Strategy,Paradox Interactive,0.01,0.04,0.0,0.01,0.07
11994,zettai zetsumei toshi 3 kowareyuku machi to kanojyo no uta,PSP,2009.0,Action,Irem Software Engineering,0.0,0.0,0.07,0.0,0.07
11995,blazblue chrono phantasma extend,PSV,2015.0,Action,PQube,0.0,0.05,0.0,0.01,0.07
11996,crime lab body of evidence,DS,2010.0,Adventure,City Interactive,0.05,0.01,0.0,0.0,0.07
11997,ant nation,DS,2009.0,Simulation,Konami Digital Entertainment,0.06,0.01,0.0,0.01,0.07
11998,fifa soccer 2004,GC,2003.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07
11999,motogp 15,PS3,2015.0,Racing,Milestone S.r.l.,0.0,0.03,0.03,0.01,0.07
12000,super robot taisen og saga masou kishin iii  pride of justice,PS3,2013.0,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12001,the sims 2 seasons,PC,2007.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07
12002,rayman 3 hoodlum havoc,GC,2003.0,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07
12003,nhl 2k9,Wii,2008.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07
12004,tales of rebirth,PSP,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12005,the guy game,XB,2004.0,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07
12006,ultimate marvel vs. capcom 3,X360,2011.0,Fighting,Capcom,0.0,0.03,0.04,0.0,0.07
12007,battleborn,PC,2016.0,Shooter,Take-Two Interactive,0.03,0.03,0.0,0.01,0.07
12008,lets ride! dreamer,GBA,2005.0,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07
12009,tecmos deception,PS,1996.0,Role-Playing,Sunsoft,0.04,0.03,0.0,0.0,0.07
12010,reader rabbit 1st grade,Wii,2010.0,Misc,Graffiti,0.07,0.0,0.0,0.0,0.07
12011,anubis ii,Wii,2007.0,Platform,Metro 3D,0.06,0.0,0.0,0.0,0.07
12012,point blank ds jp sales,DS,2006.0,Shooter,Atari,0.0,0.0,0.07,0.0,0.07
12013,ghost in the shell stand alone complex,PSP,2005.0,Adventure,Atari,0.06,0.0,0.0,0.01,0.07
12014,guilty gear xrd revelator,PS3,2016.0,Fighting,PQube,0.01,0.02,0.02,0.01,0.07
12015,gsaviour,PS2,2000.0,Action,Sunrise Interactive,0.0,0.0,0.07,0.0,0.07
12016,gintama ds yorozuya daisoudou,DS,2006.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12017,drake of the 99 dragons,XB,2007.0,Shooter,Unknown,0.05,0.01,0.0,0.0,0.07
12018,heavenly guardian,Wii,2007.0,Shooter,505 Games,0.06,0.0,0.0,0.0,0.07
12019,cut the rope,3DS,2014.0,Puzzle,Activision,0.06,0.0,0.0,0.01,0.07
12020,crayon shinchan obaka daininden  susume! kasukabe ninja tai!,DS,2010.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12021,crimson sea 2,PS2,2004.0,Action,Tecmo Koei,0.03,0.03,0.0,0.01,0.07
12022,the legend of heroes trails in the sky first chapter,PSV,2015.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
12023,pizza delivery boy,Wii,2010.0,Simulation,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12024,doraemon nobita to himitsu dougu hakubutsukan,3DS,2013.0,Action,FuRyu,0.0,0.0,0.07,0.0,0.07
12025,higurashi no nakukoru ni kizuna daiichikan  tatari,DS,2008.0,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07
12026,ia/vt colorful,PSV,2015.0,Misc,Marvelous Entertainment,0.0,0.0,0.07,0.0,0.07
12027,amf bowling pinbusters!,DS,2008.0,Sports,Vir2L Studios,0.06,0.0,0.0,0.0,0.07
12028,operation vietnam,DS,2007.0,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12029,alpha and omega,DS,2010.0,Action,Unknown,0.06,0.0,0.0,0.0,0.07
12030,port royale 3,PS3,2007.0,Simulation,Kalypso Media,0.06,0.0,0.0,0.01,0.07
12031,raystorm,PS,1997.0,Shooter,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
12032,disneys winnie the poohs rumbly tumbly adventure,GC,2005.0,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07
12033,jake power handyman,DS,2008.0,Adventure,Ubisoft,0.06,0.0,0.0,0.0,0.07
12034,my dressup,DS,2008.0,Misc,Oxygen Interactive,0.06,0.01,0.0,0.01,0.07
12035,circuit breakers,PS,1998.0,Racing,Mindscape,0.04,0.03,0.0,0.0,0.07
12036,trick dshan kakushi kami no sumukan,DS,2010.0,Misc,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
12037,catwoman,GC,2004.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07
12038,colosseum road to freedom,PS2,2005.0,Role-Playing,Tecmo Koei,0.03,0.03,0.0,0.01,0.07
12039,ultimate board game collection,PSP,2007.0,Misc,Xplosiv,0.06,0.0,0.0,0.01,0.07
12040,target terror,Wii,2008.0,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07
12041,beatmania,PS2,2006.0,Simulation,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
12042,crayon shinchan densetsu o yobu omake no to shukkugaan!,GBA,2006.0,Action,Banpresto,0.0,0.0,0.07,0.0,0.07
12043,sprint cars road to knoxville,PS2,2005.0,Racing,THQ,0.03,0.03,0.0,0.01,0.07
12044,shreks carnival craze party games,PS2,2008.0,Misc,Activision,0.03,0.03,0.0,0.01,0.07
12045,real time conflict shogun empires,DS,2005.0,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,0.07
12046,dream dance  cheer,Wii,2009.0,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07
12047,silpheed the lost planet,PS2,2000.0,Shooter,Swing! Entertainment,0.03,0.03,0.0,0.01,0.07
12048,enemy front,PS3,2014.0,Shooter,City Interactive,0.01,0.05,0.0,0.01,0.07
12049,assassins creed rogue,PC,2015.0,Action,Ubisoft,0.04,0.02,0.0,0.01,0.07
12050,billys boot camp wii de enjoy diet!,Wii,2011.0,Sports,Rocket Company,0.0,0.0,0.07,0.0,0.07
12051,spartan total warrior,GC,2005.0,Action,Sega,0.05,0.01,0.0,0.0,0.07
12052,pitfall the lost expedition,XB,2004.0,Platform,Activision,0.05,0.01,0.0,0.0,0.07
12053,fantastic four,PS,1997.0,Action,Acclaim Entertainment,0.04,0.03,0.0,0.0,0.07
12054,higurashi no naku koro ni matsuri kakera asobi,PS2,2007.0,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07
12055,tournament of legends,Wii,2010.0,Fighting,Sega,0.04,0.02,0.0,0.01,0.07
12056,xbox live arcade unplugged volume 1,X360,2006.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.01,0.07
12057,river city ransom ex,GBA,2004.0,Action,Atlus,0.05,0.02,0.0,0.0,0.07
12058,san goku shi taisen ten,DS,2008.0,Strategy,Sega,0.0,0.0,0.07,0.0,0.07
12059,generator rex agent of providence,DS,2011.0,Action,Activision,0.05,0.01,0.0,0.01,0.07
12060,dynasty warriors 8 empires,XOne,2014.0,Action,Tecmo Koei,0.04,0.02,0.0,0.01,0.07
12061,fairy tail zelef kakusei,PSP,2012.0,Action,Unknown,0.0,0.0,0.07,0.0,0.07
12062,strike point,PS,1996.0,Simulation,Elite,0.04,0.03,0.0,0.0,0.07
12063,crazy taxi 2,DC,2001.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07
12064,dragon slayer the legend of heroes,SNES,1992.0,Role-Playing,Epoch,0.0,0.0,0.07,0.0,0.07
12065,tank! tank! tank!,WiiU,2012.0,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07
12066,my horse  me riding for gold,DS,2008.0,Sports,Atari,0.05,0.01,0.0,0.01,0.07
12067,street fighter ii special champion edition jp weekly sales,GEN,1993.0,Action,Capcom,0.0,0.0,0.07,0.0,0.07
12068,command  conquer 3 tiberium wars,PC,2007.0,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07
12069,tom and jerry in war of the whiskers,GC,2003.0,Fighting,NewKidCo,0.05,0.01,0.0,0.0,0.07
12070,keroro rpg kishi to musha to densetsu no kaizoku,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12071,famicom mini wrecking crew,GBA,2004.0,Puzzle,Nintendo,0.0,0.0,0.07,0.0,0.07
12072,hoppechan minna de odekake! waku waku hoppe land!!,3DS,2014.0,Action,Nippon Columbia,0.0,0.0,0.07,0.0,0.07
12073,divinity original sin,XOne,2015.0,Role-Playing,Focus Home Interactive,0.04,0.02,0.0,0.01,0.07
12074,suzumiya haruhi no gekidou,Wii,2009.0,Adventure,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
12075,classic action devilish,DS,2005.0,Misc,505 Games,0.06,0.0,0.0,0.0,0.07
12076,jackass the game ds,DS,2008.0,Action,Empire Interactive,0.06,0.0,0.0,0.01,0.07
12077,space hulk vengeance of the blood angels,PS,1995.0,Shooter,Electronic Arts,0.04,0.03,0.0,0.0,0.07
12078,toy soldiers war chest,PS4,2015.0,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07
12079,robot alchemic drive,PS2,2002.0,Action,Enix Corporation,0.03,0.03,0.0,0.01,0.07
12080,motor toon grand prix japan,PS,1994.0,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.07
12081,dino master dig discover duel,DS,2005.0,Strategy,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12082,ken to mahou to gakuen mono. 3,PS3,2010.0,Role-Playing,Acquire,0.0,0.0,0.07,0.0,0.07
12083,hikaru no go heian gensou ibunroku,PS,2002.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.07
12084,godzilla 2014,PS3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.06,0.0,0.07
12085,dynasty warriors ds fighters battle,DS,2007.0,Action,Tecmo Koei,0.04,0.0,0.03,0.0,0.07
12086,samurai shodown,NG,1993.0,Fighting,SNK,0.0,0.0,0.07,0.0,0.07
12087,overblood 2,PS,1998.0,Action,Evolution Games,0.0,0.0,0.06,0.0,0.07
12088,fighter maker 2,PS2,2002.0,Fighting,Enterbrain,0.03,0.03,0.0,0.01,0.07
12089,lifeline,PS2,2003.0,Adventure,Sony Computer Entertainment,0.03,0.03,0.0,0.01,0.07
12090,dragon valor,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
12091,judie no atelier guramnat no renkinjutsushi,PS2,2002.0,Role-Playing,Gust,0.0,0.0,0.07,0.0,0.07
12092,nhl 2005,GC,2004.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07
12093,midway arcade treasures 3,GC,2005.0,Misc,Midway Games,0.05,0.01,0.0,0.0,0.07
12094,moshi monsters katsuma unleashed,3DS,2013.0,Action,Activision,0.03,0.04,0.0,0.0,0.07
12095,firefighter f.d.18,PS2,2004.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
12096,resident evil 5,PC,2009.0,Action,Capcom,0.01,0.04,0.0,0.01,0.07
12097,secret files tunguska,Wii,2008.0,Adventure,Koch Media,0.05,0.02,0.0,0.01,0.07
12098,ds nishimura kyotaro suspense 2 shin tantei series kanazawa hakodate  gokkan no kyoukoku  fukushuu no kage,DS,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
12099,pro yaky? spirits 2014,PSV,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
12100,mega man x4,SAT,1997.0,Action,Capcom,0.0,0.0,0.07,0.0,0.07
12101,family trainer treasure adventure,Wii,2010.0,Sports,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07
12102,grid 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,0.07
12103,power pro gb,GB,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
12104,sudoku fever,GBA,2006.0,Puzzle,Take-Two Interactive,0.05,0.02,0.0,0.0,0.07
12105,grand ages medieval,PS4,2015.0,Strategy,Kalypso Media,0.0,0.05,0.01,0.01,0.07
12106,the putter golf,PS,2001.0,Sports,D3Publisher,0.04,0.03,0.0,0.0,0.07
12107,monster high new ghoul in school,PS3,2015.0,Action,Little Orbit,0.0,0.06,0.0,0.01,0.07
12108,the powerpuff girls relish rampage,GC,2002.0,Action,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07
12109,super real mahjong graffiti,SAT,1995.0,Misc,Seta Corporation,0.0,0.0,0.07,0.0,0.07
12110,alan wake,PC,2012.0,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07
12111,ninja warriors,SNES,1993.0,Action,Titus,0.0,0.0,0.07,0.0,0.07
12112,army men rts,GC,2004.0,Strategy,Global Star,0.05,0.01,0.0,0.0,0.07
12113,zettai onkan otoda master,DS,2007.0,Role-Playing,Hudson Soft,0.0,0.0,0.07,0.0,0.07
12114,basketball hall of fame ultimate hoops challenge,Wii,2010.0,Sports,Zoo Games,0.06,0.0,0.0,0.0,0.07
12115,dragoneers aria,PSP,2007.0,Role-Playing,Tecmo Koei,0.02,0.0,0.05,0.0,0.07
12116,tigershark,PS,1997.0,Simulation,GT Interactive,0.04,0.03,0.0,0.0,0.07
12117,lost heroes 2,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12118,norse by norsewest the return of the lost vikings,PS,1997.0,Action,Interplay,0.04,0.03,0.0,0.0,0.07
12119,just dance disney party 2,XOne,2015.0,Action,Ubisoft,0.05,0.01,0.0,0.01,0.07
12120,n+,DS,2007.0,Platform,Atari,0.06,0.0,0.0,0.0,0.07
12121,sega soccer slam,GC,2002.0,Sports,Sega,0.05,0.01,0.0,0.0,0.07
12122,obscure,PS2,2004.0,Adventure,Microids,0.03,0.03,0.0,0.01,0.07
12123,katekyoo hitman reborn! ds fate of heat  hono no unmei,DS,2008.0,Role-Playing,Takara Tomy,0.0,0.0,0.07,0.0,0.07
12124,shin lucky * star moe drill ~tabidachi~,DS,2007.0,Action,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
12125,mario tennis,Wii,2010.0,Sports,Nintendo,0.0,0.06,0.0,0.01,0.07
12126,cartoon network punch time explosion xl,PS3,2011.0,Fighting,Crave Entertainment,0.06,0.0,0.0,0.0,0.07
12127,defcon 5,PS,1995.0,Shooter,Psygnosis,0.04,0.03,0.0,0.0,0.07
12128,lost in blue 2,DS,2007.0,Adventure,Konami Digital Entertainment,0.01,0.01,0.05,0.0,0.07
12129,buildabear workshop friendship valley,Wii,2007.0,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
12130,secret service ultimate sacrifice,PS2,2008.0,Action,Activision,0.03,0.03,0.0,0.01,0.07
12131,alex rider stormbreaker,DS,2007.0,Action,THQ,0.06,0.0,0.0,0.0,0.07
12132,deep labyrinth,DS,2006.0,Action,505 Games,0.06,0.0,0.0,0.0,0.07
12133,tropix,DS,2008.0,Puzzle,Capcom,0.06,0.0,0.0,0.0,0.07
12134,nichibeikan pro yakyuu final league,PS2,2002.0,Sports,SquareSoft,0.0,0.0,0.07,0.0,0.07
12135,resident evil 6,PS4,2016.0,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07
12136,hammerin hero,PSP,2008.0,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07
12137,yoostar on mtv,X360,2007.0,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
12138,spawn armageddon,GC,2003.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07
12139,god hand,PS2,2006.0,Action,Capcom,0.0,0.0,0.07,0.0,0.07
12140,shin chan las nuevas aventuras para wii!,Wii,2006.0,Action,505 Games,0.0,0.0,0.07,0.0,0.07
12141,challenge me brain puzzles 2,Wii,2010.0,Puzzle,O-Games,0.0,0.06,0.0,0.01,0.07
12142,the tale of despereaux,DS,2008.0,Platform,Brash Entertainment,0.06,0.0,0.0,0.0,0.07
12143,legends of wrestling ii,GBA,2002.0,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07
12144,tony hawks pro skater 5,X360,2015.0,Sports,Activision,0.06,0.0,0.0,0.01,0.07
12145,fatal fury battle archives volume 2,PS2,2007.0,Fighting,SNK Playmore,0.03,0.03,0.0,0.01,0.07
12146,jurassic park operation genesis,XB,2003.0,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07
12147,transformer rise of the dark spark 3ds,3DS,2014.0,Role-Playing,Activision,0.05,0.01,0.0,0.01,0.07
12148,freddi fish kelp seed mystery,Wii,2008.0,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12149,ragnarok hikari to yami no koujo,PSP,2011.0,Role-Playing,GungHo,0.02,0.0,0.05,0.0,0.07
12150,fifa soccer 06,GBA,2005.0,Sports,Electronic Arts,0.05,0.02,0.0,0.0,0.07
12151,redcard 2003,PS2,2002.0,Sports,Midway Games,0.03,0.03,0.0,0.01,0.07
12152,james bond 007 blood stone,DS,2010.0,Shooter,Activision,0.05,0.01,0.0,0.0,0.07
12153,imagine gymnast,DS,2008.0,Simulation,Ubisoft,0.05,0.01,0.0,0.0,0.07
12154,kanji sonomama ds rakubiki jiten,DS,2006.0,Misc,Nintendo,0.0,0.0,0.07,0.0,0.07
12155,future tactics the uprising,PS2,2004.0,Strategy,Crave Entertainment,0.03,0.03,0.0,0.01,0.07
12156,driver parallel lines,XB,2006.0,Racing,Atari,0.05,0.01,0.0,0.0,0.07
12157,cities xl 2012,PC,2011.0,Strategy,Focus Home Interactive,0.01,0.05,0.0,0.01,0.07
12158,pipe mania,PSP,2008.0,Puzzle,Empire Interactive,0.06,0.0,0.0,0.01,0.07
12159,evergirl,GBA,2005.0,Adventure,THQ,0.05,0.02,0.0,0.0,0.07
12160,heroes phantasia,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12161,prince of persia the fallen king,DS,2008.0,Action,Ubisoft,0.06,0.01,0.0,0.01,0.07
12162,jewels of the ages,DS,2011.0,Puzzle,City Interactive,0.03,0.03,0.0,0.01,0.07
12163,the book of unwritten tales 2,PS4,2015.0,Adventure,Nordic Games,0.0,0.06,0.0,0.01,0.07
12164,batman rise of sin tzu,GBA,2003.0,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07
12165,chuugaku eitango target 1800 ds,DS,2006.0,Misc,IE Institute,0.0,0.0,0.07,0.0,0.07
12166,future card buddy fight yuujou no bakunetsu fight,3DS,2015.0,Action,FuRyu,0.0,0.0,0.07,0.0,0.07
12167,world racing,XB,2003.0,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07
12168,major league baseball 2k10,PSP,2010.0,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.07
12169,penguins of madagascar,3DS,2014.0,Action,Namco Bandai Games,0.0,0.06,0.0,0.0,0.07
12170,disneys party,GBA,2003.0,Misc,Hudson Entertainment,0.05,0.02,0.0,0.0,0.07
12171,rapala pro bass fishing 2010,PSP,2010.0,Sports,Activision,0.06,0.0,0.0,0.01,0.07
12172,xmen the official game,GBA,2006.0,Action,Activision,0.05,0.02,0.0,0.0,0.07
12173,dreamer series pop star,DS,2009.0,Misc,Tivola,0.04,0.02,0.0,0.01,0.07
12174,card games,PS,2000.0,Misc,D3Publisher,0.04,0.03,0.0,0.0,0.07
12175,my amusement park,DS,2010.0,Misc,Scholastic Inc.,0.06,0.0,0.0,0.0,0.07
12176,mega man battle  chase,PS,1997.0,Racing,Capcom,0.0,0.0,0.06,0.0,0.07
12177,winning post 7 2010,PS3,2010.0,Sports,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
12178,rtype command,PSP,2007.0,Strategy,Rising Star Games,0.05,0.0,0.01,0.01,0.07
12179,age of empires iii the asian dynasties,PC,2007.0,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,0.07
12180,destrega,PS,1998.0,Fighting,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
12181,dungeon maker ii the hidden war,PSP,2007.0,Role-Playing,Global A Entertainment,0.06,0.0,0.0,0.01,0.07
12182,the final round,PS,1996.0,Sports,Konami Digital Entertainment,0.04,0.03,0.0,0.0,0.07
12183,nobunaga no yabou tendou with powerup kit,PS3,2011.0,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07
12184,transformer rise of the dark spark,WiiU,2014.0,Action,Activision,0.05,0.01,0.0,0.01,0.07
12185,maplus portable navi,PSP,2006.0,Misc,Edia,0.0,0.0,0.07,0.0,0.07
12186,rayman arena,XB,2007.0,Racing,Unknown,0.05,0.01,0.0,0.0,0.07
12187,brain quest grades 3  4,DS,2008.0,Misc,Electronic Arts,0.06,0.0,0.0,0.01,0.07
12188,petz hamsterz bunch,PSP,2009.0,Simulation,Ubisoft,0.06,0.0,0.0,0.01,0.07
12189,the king of fighters 02/03,PS2,2005.0,Fighting,SNK,0.03,0.03,0.0,0.01,0.07
12190,kamen rider dragon knight,Wii,2009.0,Fighting,D3Publisher,0.06,0.0,0.0,0.0,0.07
12191,army men green rogue,PS,2001.0,Action,3DO,0.04,0.02,0.0,0.0,0.07
12192,centipede / breakout / warlords,GBA,2005.0,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
12193,lucian bees justice yellow / evil violet,PS2,2010.0,Adventure,5pb,0.0,0.0,0.07,0.0,0.07
12194,sly 2 band of thieves,PS3,2010.0,Platform,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
12195,hyperdimension neptunia victory,PSV,2014.0,Role-Playing,Compile Heart,0.0,0.0,0.07,0.0,0.07
12196,armored core nine breaker,PS2,2004.0,Simulation,505 Games,0.03,0.03,0.0,0.01,0.07
12197,doraemon nobita no shin makai daibouken ds,DS,2007.0,Role-Playing,Sega,0.0,0.0,0.07,0.0,0.07
12198,sbk 2011 fim superbike world championship,X360,2011.0,Racing,Black Bean Games,0.0,0.06,0.0,0.01,0.07
12199,fairy fencer f advent dark force,PS4,2015.0,Role-Playing,Idea Factory International,0.02,0.0,0.05,0.0,0.07
12200,cabelas big game hunter 2005 adventures,GC,2004.0,Sports,Activision,0.05,0.01,0.0,0.0,0.07
12201,worms 3d,GC,2003.0,Strategy,Sega,0.05,0.01,0.0,0.0,0.07
12202,fantasy aquarium world,Wii,2009.0,Simulation,Destineer,0.06,0.0,0.0,0.0,0.07
12203,monster tale,DS,2011.0,Platform,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
12204,tokobot,PSP,2005.0,Platform,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07
12205,tron evolution,PC,2010.0,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07
12206,gambler densetsu tetsuya,PS2,2001.0,Adventure,Athena,0.0,0.0,0.07,0.0,0.07
12207,the guided fate paradox,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.06,0.0,0.07
12208,bleach hanatareshi yabou,PS2,2006.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07
12209,karaoke revolution party,XB,2005.0,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07
12210,cold stone creamery scoop it up,Wii,2009.0,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07
12211,yoake yori ruriiro na brighter than dawning blue,PS2,2006.0,Adventure,Aria,0.0,0.0,0.07,0.0,0.07
12212,pandemonium 2,PS,1997.0,Platform,BMG Interactive Entertainment,0.04,0.02,0.0,0.0,0.07
12213,motorstorm rc,PSV,2012.0,Racing,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
12214,national geographic challenge!,X360,2007.0,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
12215,fallout brotherhood of steel,PS2,2004.0,Role-Playing,Avalon Interactive,0.03,0.03,0.0,0.01,0.07
12216,touch n play collection,DS,2010.0,Misc,O-Games,0.04,0.02,0.0,0.01,0.07
12217,mayhem 3d,X360,2011.0,Racing,Evolved Games,0.06,0.0,0.0,0.0,0.07
12218,one piece unlimited world red,WiiU,2014.0,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,0.07
